23015411676	775,0	873,0	875,0
19213410268	776,0
23015410670	777,0
23014410872	778,0
19417810474	779,0
29416409666	780,0
28616411864	781,0
19216409876	782,0
23013008658	783,0
24416411464	784,0
23615009660	785,0
20413009058	787,0
22614408858	788,0
25614408658	789,0
29614408842	790,0
25414408642	791,0
23017208642	792,0	836,0	837,0
23017208872	794,0
23017208842	795,0
23412008278	796,0
26017208640	797,0
18017808672	798,0
21817209664	799,0	849,0	850,0	931,0
29417208666	801,0
25617208664	802,0
18217208648	804,0	904,0
20217208664	805,0
29817208864	806,0
29817208664	807,0
22013008442	808,0
27015008650	809,0
19415408648	810,0
19415408840	812,0
19415410076	813,0
19415409848	815,0	870,0	914,0
21615411648	817,0
19415411448	818,0
19417409646	819,0
19415409648	820,0	915,0
19412209848	821,0	922,0
19412209840	822,0
23013610064	823,0
23016409264	824,0
21814610872	828,0
20214609272	829,0
19616209874	830,0
19617209670	831,0
21817209864	832,0
28817208642	833,0
23217208842	834,0
21214610272	835,0
29014608658	840,0
29414609666	842,0
18617208658	844,0
28615408658	845,0
23412808844	846,0
26417408644	847,0
18414611072	848,0
21813008844	852,0
25617208658	854,0
21814608658	855,0	905,0
28817208858	856,0
29417208864	857,0	907,0
27413009042	858,0
19614810074	859,0
21815408672	860,0
19415408876	861,0
19415408476	862,0	912,0
19415211650	864,0
19415409446	865,0
19415011452	866,0
18813811448	867,0
19412411450	868,0
19415411646	869,0
23414409648	871,0
23013810470	876,0
18213810468	877,0
20014811074	879,0
20016810066	880,0
26216409876	881,0
19016408064	882,0
19216208642	883,0
22016409676	884,0
24016409258	885,0
19012211440	886,0
19012808658	887,0
20417008458	888,0
25814408842	889,0
29414408658	890,0
29414408872	891,0
23017208666	892,0
23017208664	893,0
23017208858	894,0
23015208866	895,0
23013008642	897,0
18014408672	898,0
21817208666	899,0	901,0
19817208664	900,0
29417209844	902,0
28017208666	906,0
19217208842	908,0
19213010076	909,0
22215408648	910,0
19415409640	913,0
19415409676	916,0
27212409648	917,0
19417211448	918,0
19416209848	919,0
19416409648	920,0
19417009848	921,0
23016411644	923,0
23016209848	924,0	925,0
23013008654	926,0
27216209648	927,0
23013008648	928,0
18213009842	929,0
21817209842	930,0
